,Query.seq.ID,n
5664,Nsylvestris_NODE_21477_length_993_cov_73,4
5665,Nsylvestris_NODE_21482_length_993_cov_14,4
5666,Nsylvestris_NODE_21483_length_993_cov_10,4
5667,Nsylvestris_NODE_21489_length_992_cov_163,4
5668,Nsylvestris_NODE_21507_length_991_cov_199,4
5669,Nsylvestris_NODE_21510_length_991_cov_136,4
5670,Nsylvestris_NODE_21520_length_991_cov_19,4
5671,Nsylvestris_NODE_21522_length_990_cov_199,4
5672,Nsylvestris_NODE_21531_length_989_cov_198,4
5673,Nsylvestris_NODE_21539_length_989_cov_25,4
5674,Nsylvestris_NODE_21540_length_989_cov_20,4
5675,Nsylvestris_NODE_21542_length_989_cov_12,4
5676,Nsylvestris_NODE_21557_length_987_cov_220,4
5677,Nsylvestris_NODE_2156_length_3961_cov_104,4
5678,Nsylvestris_NODE_21565_length_987_cov_101,4
5679,Nsylvestris_NODE_21574_length_987_cov_7,4
5680,Nsylvestris_NODE_21577_length_986_cov_196,4
5681,Nsylvestris_NODE_2160_length_3960_cov_187,4
5682,Nsylvestris_NODE_21602_length_985_cov_14,4
5683,Nsylvestris_NODE_21606_length_984_cov_167,4
5684,Nsylvestris_NODE_21609_length_984_cov_46,4
5685,Nsylvestris_NODE_21610_length_984_cov_28,4
5686,Nsylvestris_NODE_21612_length_984_cov_18,4
5687,Nsylvestris_NODE_21615_length_983_cov_206,4
5688,Nsylvestris_NODE_21617_length_983_cov_182,4
5689,Nsylvestris_NODE_21623_length_983_cov_52,4
5690,Nsylvestris_NODE_21629_length_982_cov_220,4
5691,Nsylvestris_NODE_21637_length_982_cov_16,4
5692,Nsylvestris_NODE_2165_length_3959_cov_125,4
5693,Nsylvestris_NODE_21657_length_981_cov_8,4
5694,Nsylvestris_NODE_2166_length_3959_cov_103,4
5695,Nsylvestris_NODE_21671_length_980_cov_9,4
5696,Nsylvestris_NODE_21675_length_979_cov_71,4
5697,Nsylvestris_NODE_21679_length_979_cov_32,4
5698,Nsylvestris_NODE_217_length_7234_cov_135,4
5699,Nsylvestris_NODE_2171_length_3953_cov_116,4
5700,Nsylvestris_NODE_21722_length_975_cov_232,4
5701,Nsylvestris_NODE_21732_length_975_cov_59,4
5702,Nsylvestris_NODE_21739_length_975_cov_29,4
5703,Nsylvestris_NODE_21742_length_975_cov_14,4
5704,Nsylvestris_NODE_21745_length_974_cov_230,4
5705,Nsylvestris_NODE_21758_length_973_cov_120,4
5706,Nsylvestris_NODE_21771_length_972_cov_53,4
5707,Nsylvestris_NODE_21772_length_972_cov_37,4
5708,Nsylvestris_NODE_21777_length_972_cov_10,4
5709,Nsylvestris_NODE_21787_length_970_cov_220,4
5710,Nsylvestris_NODE_2180_length_3948_cov_57,4
5711,Nsylvestris_NODE_21803_length_969_cov_73,4
5712,Nsylvestris_NODE_21804_length_969_cov_22,4
5713,Nsylvestris_NODE_2182_length_3947_cov_199,4
5714,Nsylvestris_NODE_21822_length_968_cov_16,4
5715,Nsylvestris_NODE_21827_length_967_cov_202,4
5716,Nsylvestris_NODE_21841_length_967_cov_194,4
5717,Nsylvestris_NODE_21851_length_966_cov_49,4
5718,Nsylvestris_NODE_21858_length_965_cov_28,4
5719,Nsylvestris_NODE_2186_length_3943_cov_168,4
5720,Nsylvestris_NODE_21861_length_965_cov_12,4
5721,Nsylvestris_NODE_21877_length_963_cov_217,4
5722,Nsylvestris_NODE_21890_length_962_cov_200,4
5723,Nsylvestris_NODE_21905_length_961_cov_200,4
5724,Nsylvestris_NODE_21916_length_961_cov_9,4
5725,Nsylvestris_NODE_21924_length_960_cov_124,4
5726,Nsylvestris_NODE_21925_length_960_cov_88,4
5727,Nsylvestris_NODE_2193_length_3939_cov_190,4
5728,Nsylvestris_NODE_21930_length_960_cov_22,4
5729,Nsylvestris_NODE_21932_length_960_cov_7,4
5730,Nsylvestris_NODE_2194_length_3939_cov_181,4
5731,Nsylvestris_NODE_21940_length_959_cov_87,4
5732,Nsylvestris_NODE_21954_length_958_cov_188,4
5733,Nsylvestris_NODE_21966_length_958_cov_13,4
5734,Nsylvestris_NODE_21967_length_958_cov_13,4
5735,Nsylvestris_NODE_2197_length_3939_cov_88,4
5736,Nsylvestris_NODE_21978_length_957_cov_56,4
5737,Nsylvestris_NODE_21987_length_956_cov_217,4
5738,Nsylvestris_NODE_21996_length_955_cov_11,4
5739,Nsylvestris_NODE_22_length_11544_cov_169,4
5740,Nsylvestris_NODE_220_length_7200_cov_53,4
5741,Nsylvestris_NODE_22001_length_955_cov_197,4
5742,Nsylvestris_NODE_22014_length_955_cov_39,4
5743,Nsylvestris_NODE_22022_length_953_cov_181,4
5744,Nsylvestris_NODE_22023_length_954_cov_142,4
5745,Nsylvestris_NODE_22054_length_952_cov_194,4
5746,Nsylvestris_NODE_22056_length_952_cov_186,4
5747,Nsylvestris_NODE_2206_length_3935_cov_98,4
5748,Nsylvestris_NODE_2207_length_3934_cov_230,4
5749,Nsylvestris_NODE_22084_length_950_cov_102,4
5750,Nsylvestris_NODE_22107_length_949_cov_22,4
5751,Nsylvestris_NODE_22122_length_947_cov_219,4
5752,Nsylvestris_NODE_22125_length_947_cov_165,4
5753,Nsylvestris_NODE_2214_length_3931_cov_223,4
5754,Nsylvestris_NODE_22140_length_946_cov_16,4
5755,Nsylvestris_NODE_22143_length_946_cov_6,4
5756,Nsylvestris_NODE_22144_length_945_cov_167,4
5757,Nsylvestris_NODE_22146_length_945_cov_160,4
5758,Nsylvestris_NODE_22148_length_945_cov_83,4
5759,Nsylvestris_NODE_22150_length_945_cov_71,4
5760,Nsylvestris_NODE_2216_length_3931_cov_39,4
5761,Nsylvestris_NODE_2218_length_3930_cov_124,4
5762,Nsylvestris_NODE_22188_length_942_cov_213,4
5763,Nsylvestris_NODE_2221_length_3927_cov_193,4
5764,Nsylvestris_NODE_22211_length_941_cov_162,4
5765,Nsylvestris_NODE_22212_length_941_cov_141,4
5766,Nsylvestris_NODE_2222_length_3926_cov_181,4
5767,Nsylvestris_NODE_22221_length_941_cov_10,4
5768,Nsylvestris_NODE_22245_length_939_cov_202,4
5769,Nsylvestris_NODE_22258_length_938_cov_206,4
5770,Nsylvestris_NODE_2226_length_3924_cov_104,4
5771,Nsylvestris_NODE_22262_length_938_cov_146,4
5772,Nsylvestris_NODE_22269_length_938_cov_16,4
5773,Nsylvestris_NODE_2227_length_3924_cov_37,4
5774,Nsylvestris_NODE_22270_length_938_cov_6,4
5775,Nsylvestris_NODE_22272_length_937_cov_182,4
5776,Nsylvestris_NODE_22280_length_937_cov_31,4
5777,Nsylvestris_NODE_2229_length_3923_cov_121,4
5778,Nsylvestris_NODE_223_length_7170_cov_107,4
5779,Nsylvestris_NODE_2230_length_3922_cov_208,4
5780,Nsylvestris_NODE_22300_length_935_cov_226,4
5781,Nsylvestris_NODE_22304_length_935_cov_197,4
5782,Nsylvestris_NODE_22306_length_935_cov_142,4
5783,Nsylvestris_NODE_2231_length_3922_cov_202,4
5784,Nsylvestris_NODE_2233_length_3922_cov_145,4
5785,Nsylvestris_NODE_22338_length_932_cov_227,4
5786,Nsylvestris_NODE_22340_length_932_cov_203,4
5787,Nsylvestris_NODE_22346_length_932_cov_66,4
5788,Nsylvestris_NODE_22384_length_930_cov_202,4
5789,Nsylvestris_NODE_22391_length_930_cov_9,4
5790,Nsylvestris_NODE_22407_length_927_cov_232,4
5791,Nsylvestris_NODE_22408_length_927_cov_217,4
5792,Nsylvestris_NODE_2242_length_3917_cov_100,4
5793,Nsylvestris_NODE_22426_length_926_cov_234,4
5794,Nsylvestris_NODE_22440_length_925_cov_204,4
5795,Nsylvestris_NODE_22470_length_924_cov_33,4
5796,Nsylvestris_NODE_22480_length_923_cov_197,4
5797,Nsylvestris_NODE_22490_length_923_cov_23,4
5798,Nsylvestris_NODE_22496_length_922_cov_210,4
5799,Nsylvestris_NODE_225_length_7161_cov_186,4
5800,Nsylvestris_NODE_2250_length_3914_cov_141,4
5801,Nsylvestris_NODE_22506_length_922_cov_7,4
5802,Nsylvestris_NODE_22508_length_921_cov_224,4
5803,Nsylvestris_NODE_2251_length_3916_cov_139,4
5804,Nsylvestris_NODE_22548_length_919_cov_31,4
5805,Nsylvestris_NODE_2256_length_3912_cov_163,4
5806,Nsylvestris_NODE_22569_length_917_cov_200,4
5807,Nsylvestris_NODE_22581_length_917_cov_10,4
5808,Nsylvestris_NODE_22584_length_916_cov_206,4
5809,Nsylvestris_NODE_22596_length_916_cov_20,4
5810,Nsylvestris_NODE_22597_length_916_cov_15,4
5811,Nsylvestris_NODE_22598_length_916_cov_13,4
5812,Nsylvestris_NODE_22609_length_915_cov_31,4
5813,Nsylvestris_NODE_22610_length_915_cov_20,4
5814,Nsylvestris_NODE_22619_length_914_cov_183,4
5815,Nsylvestris_NODE_2262_length_3909_cov_195,4
5816,Nsylvestris_NODE_22622_length_914_cov_71,4
5817,Nsylvestris_NODE_22629_length_914_cov_15,4
5818,Nsylvestris_NODE_22630_length_914_cov_12,4
5819,Nsylvestris_NODE_22641_length_913_cov_204,4
5820,Nsylvestris_NODE_22649_length_912_cov_242,4
5821,Nsylvestris_NODE_22659_length_912_cov_33,4
5822,Nsylvestris_NODE_2267_length_3906_cov_214,4
5823,Nsylvestris_NODE_22675_length_911_cov_11,4
5824,Nsylvestris_NODE_227_length_7153_cov_93,4
5825,Nsylvestris_NODE_2270_length_3905_cov_191,4
5826,Nsylvestris_NODE_22708_length_908_cov_218,4
5827,Nsylvestris_NODE_22732_length_906_cov_214,4
5828,Nsylvestris_NODE_22744_length_906_cov_21,4
5829,Nsylvestris_NODE_2276_length_3904_cov_67,4
5830,Nsylvestris_NODE_22763_length_905_cov_53,4
5831,Nsylvestris_NODE_22770_length_905_cov_12,4
5832,Nsylvestris_NODE_22778_length_904_cov_162,4
5833,Nsylvestris_NODE_22787_length_904_cov_7,4
5834,Nsylvestris_NODE_22795_length_903_cov_44,4
5835,Nsylvestris_NODE_2281_length_3901_cov_146,4
5836,Nsylvestris_NODE_22833_length_900_cov_206,4
5837,Nsylvestris_NODE_22865_length_899_cov_56,4
5838,Nsylvestris_NODE_22867_length_899_cov_43,4
5839,Nsylvestris_NODE_22869_length_899_cov_29,4
5840,Nsylvestris_NODE_22874_length_898_cov_216,4
5841,Nsylvestris_NODE_22890_length_898_cov_19,4
5842,Nsylvestris_NODE_229_length_7144_cov_125,4
5843,Nsylvestris_NODE_22901_length_897_cov_78,4
5844,Nsylvestris_NODE_22907_length_897_cov_13,4
5845,Nsylvestris_NODE_2291_length_3898_cov_58,4
5846,Nsylvestris_NODE_22912_length_896_cov_200,4
5847,Nsylvestris_NODE_22931_length_895_cov_125,4
5848,Nsylvestris_NODE_22933_length_895_cov_55,4
5849,Nsylvestris_NODE_22940_length_895_cov_18,4
5850,Nsylvestris_NODE_22941_length_895_cov_18,4
5851,Nsylvestris_NODE_22945_length_895_cov_12,4
5852,Nsylvestris_NODE_2295_length_3896_cov_93,4
5853,Nsylvestris_NODE_22962_length_894_cov_29,4
5854,Nsylvestris_NODE_22965_length_893_cov_277,4
5855,Nsylvestris_NODE_22974_length_893_cov_47,4
5856,Nsylvestris_NODE_2298_length_3894_cov_114,4
5857,Nsylvestris_NODE_22980_length_893_cov_18,4
5858,Nsylvestris_NODE_22988_length_892_cov_208,4
5859,Nsylvestris_NODE_22998_length_890_cov_96,4
5860,Nsylvestris_NODE_23003_length_891_cov_22,4
5861,Nsylvestris_NODE_23005_length_891_cov_16,4
5862,Nsylvestris_NODE_23006_length_891_cov_15,4
5863,Nsylvestris_NODE_23008_length_891_cov_13,4
5864,Nsylvestris_NODE_23015_length_890_cov_209,4
5865,Nsylvestris_NODE_23019_length_890_cov_56,4
5866,Nsylvestris_NODE_23022_length_890_cov_38,4
5867,Nsylvestris_NODE_2303_length_3891_cov_208,4
5868,Nsylvestris_NODE_23050_length_888_cov_28,4
5869,Nsylvestris_NODE_23074_length_886_cov_168,4
5870,Nsylvestris_NODE_2308_length_3890_cov_68,4
5871,Nsylvestris_NODE_23089_length_885_cov_213,4
5872,Nsylvestris_NODE_23102_length_885_cov_16,4
5873,Nsylvestris_NODE_23113_length_884_cov_197,4
5874,Nsylvestris_NODE_23123_length_883_cov_221,4
5875,Nsylvestris_NODE_2313_length_3886_cov_216,4
5876,Nsylvestris_NODE_23130_length_883_cov_67,4
5877,Nsylvestris_NODE_23132_length_883_cov_21,4
5878,Nsylvestris_NODE_23136_length_883_cov_16,4
5879,Nsylvestris_NODE_23190_length_879_cov_173,4
5880,Nsylvestris_NODE_23194_length_879_cov_46,4
5881,Nsylvestris_NODE_23195_length_879_cov_28,4
5882,Nsylvestris_NODE_23197_length_879_cov_21,4
5883,Nsylvestris_NODE_23205_length_878_cov_32,4
5884,Nsylvestris_NODE_23213_length_878_cov_8,4
5885,Nsylvestris_NODE_23224_length_877_cov_73,4
5886,Nsylvestris_NODE_23231_length_877_cov_14,4
5887,Nsylvestris_NODE_23235_length_877_cov_8,4
5888,Nsylvestris_NODE_2324_length_3882_cov_124,4
5889,Nsylvestris_NODE_23256_length_875_cov_202,4
5890,Nsylvestris_NODE_23262_length_875_cov_123,4
5891,Nsylvestris_NODE_23269_length_875_cov_12,4
5892,Nsylvestris_NODE_23271_length_875_cov_8,4
5893,Nsylvestris_NODE_2328_length_3881_cov_209,4
5894,Nsylvestris_NODE_23297_length_872_cov_197,4
5895,Nsylvestris_NODE_23304_length_872_cov_88,4
5896,Nsylvestris_NODE_23308_length_872_cov_72,4
5897,Nsylvestris_NODE_23321_length_871_cov_219,4
5898,Nsylvestris_NODE_23322_length_871_cov_198,4
5899,Nsylvestris_NODE_23337_length_870_cov_211,4
5900,Nsylvestris_NODE_23342_length_870_cov_24,4
5901,Nsylvestris_NODE_23347_length_869_cov_200,4
5902,Nsylvestris_NODE_2335_length_3879_cov_216,4
5903,Nsylvestris_NODE_2336_length_3879_cov_94,4
5904,Nsylvestris_NODE_23362_length_868_cov_226,4
5905,Nsylvestris_NODE_23376_length_868_cov_6,4
5906,Nsylvestris_NODE_2338_length_3878_cov_228,4
5907,Nsylvestris_NODE_23382_length_867_cov_181,4
5908,Nsylvestris_NODE_23391_length_867_cov_15,4
5909,Nsylvestris_NODE_23397_length_866_cov_204,4
5910,Nsylvestris_NODE_234_length_7080_cov_226,4
5911,Nsylvestris_NODE_23406_length_866_cov_44,4
5912,Nsylvestris_NODE_2341_length_3877_cov_216,4
5913,Nsylvestris_NODE_2342_length_3875_cov_98,4
5914,Nsylvestris_NODE_23446_length_863_cov_194,4
5915,Nsylvestris_NODE_23449_length_863_cov_155,4
5916,Nsylvestris_NODE_2349_length_3871_cov_104,4
5917,Nsylvestris_NODE_23498_length_859_cov_220,4
5918,Nsylvestris_NODE_235_length_7074_cov_155,4
5919,Nsylvestris_NODE_2350_length_3870_cov_187,4
5920,Nsylvestris_NODE_23514_length_858_cov_197,4
5921,Nsylvestris_NODE_2354_length_3866_cov_146,4
5922,Nsylvestris_NODE_23554_length_856_cov_123,4
5923,Nsylvestris_NODE_23555_length_856_cov_89,4
5924,Nsylvestris_NODE_23556_length_856_cov_52,4
5925,Nsylvestris_NODE_23566_length_855_cov_213,4
5926,Nsylvestris_NODE_23568_length_855_cov_191,4
5927,Nsylvestris_NODE_23578_length_855_cov_15,4
5928,Nsylvestris_NODE_2358_length_3867_cov_164,4
5929,Nsylvestris_NODE_23587_length_854_cov_211,4
5930,Nsylvestris_NODE_2359_length_3867_cov_126,4
5931,Nsylvestris_NODE_23595_length_854_cov_125,4
5932,Nsylvestris_NODE_236_length_7073_cov_171,4
5933,Nsylvestris_NODE_23615_length_853_cov_187,4
5934,Nsylvestris_NODE_2362_length_3864_cov_70,4
5935,Nsylvestris_NODE_23623_length_853_cov_13,4
5936,Nsylvestris_NODE_23633_length_852_cov_170,4
5937,Nsylvestris_NODE_2369_length_3858_cov_80,4
5938,Nsylvestris_NODE_237_length_7070_cov_115,4
5939,Nsylvestris_NODE_23710_length_848_cov_24,4
5940,Nsylvestris_NODE_23725_length_847_cov_17,4
5941,Nsylvestris_NODE_23746_length_846_cov_15,4
5942,Nsylvestris_NODE_23751_length_845_cov_222,4
5943,Nsylvestris_NODE_23759_length_845_cov_29,4
5944,Nsylvestris_NODE_23768_length_844_cov_163,4
5945,Nsylvestris_NODE_23784_length_844_cov_11,4
5946,Nsylvestris_NODE_23787_length_843_cov_201,4
5947,Nsylvestris_NODE_23797_length_843_cov_127,4
5948,Nsylvestris_NODE_2381_length_3850_cov_182,4
5949,Nsylvestris_NODE_23833_length_841_cov_201,4
5950,Nsylvestris_NODE_23840_length_841_cov_43,4
5951,Nsylvestris_NODE_23851_length_841_cov_4,4
5952,Nsylvestris_NODE_23852_length_840_cov_224,4
5953,Nsylvestris_NODE_2389_length_3847_cov_104,4
5954,Nsylvestris_NODE_23904_length_837_cov_61,4
5955,Nsylvestris_NODE_23907_length_834_cov_46,4
5956,Nsylvestris_NODE_23917_length_837_cov_7,4
5957,Nsylvestris_NODE_23931_length_836_cov_26,4
5958,Nsylvestris_NODE_23934_length_836_cov_22,4
5959,Nsylvestris_NODE_23968_length_834_cov_35,4
5960,Nsylvestris_NODE_23977_length_833_cov_95,4
5961,Nsylvestris_NODE_23979_length_833_cov_66,4
5962,Nsylvestris_NODE_2399_length_3840_cov_105,4
5963,Nsylvestris_NODE_24009_length_832_cov_6,4
5964,Nsylvestris_NODE_24024_length_831_cov_10,4
5965,Nsylvestris_NODE_24043_length_829_cov_210,4
5966,Nsylvestris_NODE_24047_length_829_cov_95,4
5967,Nsylvestris_NODE_24054_length_817_cov_202,4
5968,Nsylvestris_NODE_2406_length_3837_cov_233,4
5969,Nsylvestris_NODE_24063_length_828_cov_20,4
5970,Nsylvestris_NODE_24067_length_827_cov_207,4
5971,Nsylvestris_NODE_24071_length_827_cov_165,4
5972,Nsylvestris_NODE_24087_length_826_cov_49,4
5973,Nsylvestris_NODE_241_length_7050_cov_29,4
5974,Nsylvestris_NODE_2410_length_3837_cov_34,4
5975,Nsylvestris_NODE_24111_length_825_cov_7,4
5976,Nsylvestris_NODE_24128_length_824_cov_14,4
5977,Nsylvestris_NODE_2414_length_3835_cov_223,4
5978,Nsylvestris_NODE_24185_length_820_cov_26,4
5979,Nsylvestris_NODE_24196_length_819_cov_50,4
5980,Nsylvestris_NODE_242_length_7048_cov_222,4
5981,Nsylvestris_NODE_24203_length_819_cov_8,4
5982,Nsylvestris_NODE_24222_length_817_cov_204,4
5983,Nsylvestris_NODE_24226_length_817_cov_53,4
5984,Nsylvestris_NODE_2426_length_3828_cov_226,4
5985,Nsylvestris_NODE_24279_length_814_cov_17,4
5986,Nsylvestris_NODE_24288_length_813_cov_19,4
5987,Nsylvestris_NODE_24312_length_812_cov_9,4
5988,Nsylvestris_NODE_2434_length_3824_cov_170,4
5989,Nsylvestris_NODE_24352_length_809_cov_175,4
5990,Nsylvestris_NODE_24374_length_808_cov_184,4
5991,Nsylvestris_NODE_2438_length_3822_cov_197,4
5992,Nsylvestris_NODE_244_length_7021_cov_141,4
5993,Nsylvestris_NODE_2442_length_3816_cov_192,4
5994,Nsylvestris_NODE_24423_length_805_cov_201,4
5995,Nsylvestris_NODE_2443_length_3820_cov_225,4
5996,Nsylvestris_NODE_24446_length_804_cov_185,4
5997,Nsylvestris_NODE_24455_length_804_cov_11,4
5998,Nsylvestris_NODE_2446_length_3819_cov_208,4
5999,Nsylvestris_NODE_24460_length_803_cov_201,4
6000,Nsylvestris_NODE_2448_length_3819_cov_31,4
6001,Nsylvestris_NODE_24484_length_801_cov_208,4
6002,Nsylvestris_NODE_24508_length_800_cov_112,4
6003,Nsylvestris_NODE_2452_length_3814_cov_189,4
6004,Nsylvestris_NODE_24575_length_797_cov_16,4
6005,Nsylvestris_NODE_24580_length_796_cov_218,4
6006,Nsylvestris_NODE_24624_length_793_cov_37,4
6007,Nsylvestris_NODE_24627_length_793_cov_24,4
6008,Nsylvestris_NODE_24634_length_793_cov_8,4
6009,Nsylvestris_NODE_2464_length_3809_cov_81,4
6010,Nsylvestris_NODE_24650_length_791_cov_205,4
6011,Nsylvestris_NODE_24652_length_791_cov_168,4
6012,Nsylvestris_NODE_247_length_6999_cov_73,4
6013,Nsylvestris_NODE_2470_length_3807_cov_226,4
6014,Nsylvestris_NODE_24703_length_789_cov_8,4
6015,Nsylvestris_NODE_2472_length_3807_cov_148,4
6016,Nsylvestris_NODE_24743_length_786_cov_80,4
6017,Nsylvestris_NODE_24750_length_786_cov_15,4
6018,Nsylvestris_NODE_2476_length_3806_cov_120,4
6019,Nsylvestris_NODE_24761_length_785_cov_203,4
6020,Nsylvestris_NODE_24786_length_784_cov_15,4
6021,Nsylvestris_NODE_24794_length_783_cov_230,4
6022,Nsylvestris_NODE_248_length_6993_cov_165,4
6023,Nsylvestris_NODE_2480_length_3804_cov_226,4
6024,Nsylvestris_NODE_2485_length_3804_cov_94,4
6025,Nsylvestris_NODE_24852_length_785_cov_214,4
6026,Nsylvestris_NODE_24867_length_779_cov_26,4
6027,Nsylvestris_NODE_24868_length_779_cov_22,4
6028,Nsylvestris_NODE_24883_length_778_cov_119,4
6029,Nsylvestris_NODE_24894_length_777_cov_208,4
6030,Nsylvestris_NODE_24897_length_777_cov_22,4
6031,Nsylvestris_NODE_24901_length_777_cov_6,4
6032,Nsylvestris_NODE_24910_length_776_cov_25,4
6033,Nsylvestris_NODE_24911_length_776_cov_22,4
6034,Nsylvestris_NODE_24930_length_775_cov_24,4
6035,Nsylvestris_NODE_24934_length_775_cov_14,4
6036,Nsylvestris_NODE_24951_length_774_cov_20,4
6037,Nsylvestris_NODE_24965_length_773_cov_56,4
6038,Nsylvestris_NODE_24985_length_772_cov_27,4
6039,Nsylvestris_NODE_24997_length_771_cov_206,4
6040,Nsylvestris_NODE_250_length_6992_cov_162,4
6041,Nsylvestris_NODE_25000_length_771_cov_177,4
6042,Nsylvestris_NODE_25004_length_771_cov_41,4
6043,Nsylvestris_NODE_25030_length_770_cov_9,4
6044,Nsylvestris_NODE_25047_length_769_cov_34,4
6045,Nsylvestris_NODE_25051_length_769_cov_4,4
6046,Nsylvestris_NODE_25052_length_768_cov_217,4
6047,Nsylvestris_NODE_25056_length_768_cov_191,4
6048,Nsylvestris_NODE_25061_length_763_cov_39,4
6049,Nsylvestris_NODE_25070_length_767_cov_161,4
6050,Nsylvestris_NODE_25080_length_767_cov_18,4
6051,Nsylvestris_NODE_25085_length_767_cov_12,4
6052,Nsylvestris_NODE_25093_length_766_cov_207,4
6053,Nsylvestris_NODE_25099_length_766_cov_17,4
6054,Nsylvestris_NODE_25107_length_765_cov_208,4
6055,Nsylvestris_NODE_2511_length_3787_cov_138,4
6056,Nsylvestris_NODE_25112_length_765_cov_110,4
6057,Nsylvestris_NODE_2515_length_3784_cov_176,4
6058,Nsylvestris_NODE_25153_length_763_cov_15,4
6059,Nsylvestris_NODE_25158_length_763_cov_8,4
6060,Nsylvestris_NODE_25177_length_762_cov_7,4
6061,Nsylvestris_NODE_25180_length_761_cov_221,4
6062,Nsylvestris_NODE_25189_length_761_cov_14,4
6063,Nsylvestris_NODE_25205_length_760_cov_22,4
6064,Nsylvestris_NODE_25208_length_760_cov_10,4
6065,Nsylvestris_NODE_25219_length_759_cov_32,4
6066,Nsylvestris_NODE_25231_length_758_cov_78,4
6067,Nsylvestris_NODE_25235_length_758_cov_29,4
6068,Nsylvestris_NODE_25240_length_758_cov_10,4
6069,Nsylvestris_NODE_25247_length_758_cov_3,4
6070,Nsylvestris_NODE_25252_length_757_cov_182,4
6071,Nsylvestris_NODE_25271_length_756_cov_38,4
6072,Nsylvestris_NODE_25275_length_756_cov_7,4
6073,Nsylvestris_NODE_2531_length_3778_cov_207,4
6074,Nsylvestris_NODE_25356_length_752_cov_12,4
6075,Nsylvestris_NODE_25358_length_751_cov_209,4
6076,Nsylvestris_NODE_25359_length_751_cov_198,4
6077,Nsylvestris_NODE_25419_length_748_cov_34,4
6078,Nsylvestris_NODE_2542_length_3773_cov_169,4
6079,Nsylvestris_NODE_2543_length_3771_cov_218,4
6080,Nsylvestris_NODE_25450_length_747_cov_6,4
6081,Nsylvestris_NODE_255_length_6967_cov_81,4
6082,Nsylvestris_NODE_25508_length_743_cov_187,4
6083,Nsylvestris_NODE_25513_length_743_cov_32,4
6084,Nsylvestris_NODE_25514_length_743_cov_26,4
6085,Nsylvestris_NODE_2552_length_3769_cov_206,4
6086,Nsylvestris_NODE_25529_length_742_cov_118,4
6087,Nsylvestris_NODE_2553_length_3769_cov_147,4
6088,Nsylvestris_NODE_25530_length_742_cov_78,4
6089,Nsylvestris_NODE_2554_length_3767_cov_143,4
6090,Nsylvestris_NODE_25561_length_741_cov_15,4
6091,Nsylvestris_NODE_25566_length_741_cov_6,4
6092,Nsylvestris_NODE_2559_length_3769_cov_117,4
6093,Nsylvestris_NODE_25594_length_739_cov_208,4
6094,Nsylvestris_NODE_25609_length_739_cov_13,4
6095,Nsylvestris_NODE_2562_length_3764_cov_60,4
6096,Nsylvestris_NODE_2563_length_3763_cov_123,4
6097,Nsylvestris_NODE_25647_length_737_cov_45,4
6098,Nsylvestris_NODE_2565_length_3762_cov_117,4
6099,Nsylvestris_NODE_25724_length_730_cov_145,4
6100,Nsylvestris_NODE_2574_length_3758_cov_222,4
6101,Nsylvestris_NODE_25745_length_731_cov_22,4
6102,Nsylvestris_NODE_2575_length_3758_cov_207,4
6103,Nsylvestris_NODE_25761_length_730_cov_185,4
6104,Nsylvestris_NODE_2577_length_3757_cov_56,4
6105,Nsylvestris_NODE_2579_length_3756_cov_85,4
6106,Nsylvestris_NODE_25797_length_728_cov_89,4
6107,Nsylvestris_NODE_2581_length_3755_cov_234,4
6108,Nsylvestris_NODE_25819_length_727_cov_130,4
6109,Nsylvestris_NODE_25860_length_725_cov_163,4
6110,Nsylvestris_NODE_2587_length_3751_cov_191,4
6111,Nsylvestris_NODE_25870_length_725_cov_17,4
6112,Nsylvestris_NODE_25880_length_725_cov_5,4
6113,Nsylvestris_NODE_25881_length_724_cov_230,4
6114,Nsylvestris_NODE_2589_length_3750_cov_227,4
6115,Nsylvestris_NODE_2590_length_3749_cov_142,4
6116,Nsylvestris_NODE_2591_length_3745_cov_142,4
6117,Nsylvestris_NODE_25915_length_723_cov_10,4
6118,Nsylvestris_NODE_25919_length_723_cov_6,4
6119,Nsylvestris_NODE_25931_length_722_cov_26,4
6120,Nsylvestris_NODE_25945_length_721_cov_175,4
6121,Nsylvestris_NODE_2595_length_3747_cov_88,4
6122,Nsylvestris_NODE_25952_length_721_cov_15,4
6123,Nsylvestris_NODE_25968_length_720_cov_34,4
6124,Nsylvestris_NODE_25974_length_720_cov_19,4
6125,Nsylvestris_NODE_25982_length_719_cov_224,4
6126,Nsylvestris_NODE_2599_length_3745_cov_227,4
6127,Nsylvestris_NODE_25994_length_719_cov_27,4
6128,Nsylvestris_NODE_26_length_10966_cov_174,4
6129,Nsylvestris_NODE_2600_length_3745_cov_132,4
6130,Nsylvestris_NODE_2602_length_3744_cov_230,4
6131,Nsylvestris_NODE_26020_length_718_cov_6,4
6132,Nsylvestris_NODE_26044_length_716_cov_213,4
6133,Nsylvestris_NODE_26045_length_716_cov_212,4
6134,Nsylvestris_NODE_26046_length_716_cov_198,4
6135,Nsylvestris_NODE_26054_length_716_cov_43,4
6136,Nsylvestris_NODE_2607_length_3739_cov_150,4
6137,Nsylvestris_NODE_26077_length_715_cov_26,4
6138,Nsylvestris_NODE_26080_length_715_cov_13,4
6139,Nsylvestris_NODE_26101_length_714_cov_11,4
6140,Nsylvestris_NODE_26102_length_714_cov_10,4
6141,Nsylvestris_NODE_26104_length_714_cov_9,4
